MonoObjective Genetic Algorithm
Number of Evaluations = 0
Mutation Probability = 0.0100000000000000002
Crossover Probability = 0.5
Population Size = 100
Survival Selection Type = 16

Time =  300.141061999999977

Current Evaluation = 113800
Front Size = 100
7 4 2 8 3 5 6 9 1 5 3 9 4 6 1 2 8 7 1 8 6 9 7 2 5 4 3 6 1 8 2 9 3 7 5 4 2 5 7 6 8 4 3 1 9 3 9 4 1 5 7 8 6 2 8 2 5 3 4 9 1 7 6 9 7 1 5 2 6 4 3 8 4 6 3 7 1 8 9 2 5 1 26 
7 9 2 8 4 1 6 3 5 8 3 4 5 6 2 9 1 7 1 6 5 7 3 9 8 4 2 6 4 7 1 9 3 2 8 5 3 5 1 6 2 8 4 7 9 2 8 9 4 5 7 3 6 1 5 2 8 3 7 4 1 9 6 9 7 3 2 1 6 4 5 8 4 1 6 9 8 5 7 2 3 3 52 
5 4 2 8 7 1 6 9 3 9 3 8 5 6 4 2 1 7 1 6 7 9 2 3 8 4 5 6 1 3 1 9 8 7 5 2 7 5 4 6 3 2 4 8 9 8 2 9 4 5 7 3 6 1 2 9 6 3 8 5 1 7 4 3 7 1 2 4 6 5 9 8 4 8 5 7 1 9 3 2 6 5 46 
7 6 2 8 4 3 9 5 1 5 3 4 9 6 1 2 8 7 1 9 8 7 2 5 3 4 6 6 2 1 4 9 8 5 7 3 8 5 7 6 3 2 4 1 9 3 4 9 1 5 7 8 6 2 2 8 6 3 7 4 1 9 5 9 7 5 2 1 6 4 3 8 4 1 3 5 8 9 7 2 6 3 43 
7 4 2 8 1 5 3 9 6 8 3 5 9 6 4 2 1 7 1 6 9 7 3 2 8 4 5 6 1 7 2 9 8 5 3 1 2 5 4 6 4 3 7 8 9 9 8 3 1 5 7 4 6 2 5 2 6 3 8 9 1 7 4 3 7 1 4 2 6 9 5 8 4 9 8 5 7 1 6 2 3 3 41 
5 6 2 8 7 4 9 1 3 9 3 4 1 6 2 5 8 7 1 8 7 9 3 5 6 4 2 6 2 8 1 9 3 4 5 2 7 5 1 6 4 8 3 7 9 3 4 9 2 5 7 8 6 1 8 6 5 3 7 9 1 9 4 2 7 1 4 2 6 5 3 8 4 9 3 5 8 1 7 2 6 11 41 
7 9 2 8 3 4 6 5 1 5 3 4 9 6 1 2 8 7 1 6 8 5 7 2 9 4 3 6 4 7 2 9 3 8 1 5 2 5 1 6 1 8 7 3 9 9 8 3 4 5 7 4 6 2 2 6 5 3 2 8 1 7 4 3 7 9 5 4 6 3 9 8 4 1 8 1 7 9 5 2 6 13 40 
7 4 2 8 3 9 6 1 5 5 3 8 1 6 4 9 8 7 1 9 6 2 7 5 3 4 2 6 1 3 4 9 2 8 5 4 2 5 7 6 8 3 7 1 9 8 4 9 1 5 7 2 6 3 5 6 9 3 2 8 1 7 4 2 7 3 4 1 6 5 9 8 4 8 1 5 7 9 3 2 6 17 41 
7 9 2 8 4 5 6 1 3 5 3 4 1 6 2 9 8 7 1 6 8 7 3 9 5 4 2 6 4 3 2 9 8 7 5 1 2 5 7 6 1 3 8 3 9 8 1 9 4 5 7 2 6 4 9 2 5 3 8 4 1 7 6 3 7 1 5 2 6 4 9 8 4 8 6 9 7 1 3 2 5 3 38 
7 6 2 8 7 1 3 5 6 9 3 4 5 6 4 8 1 7 1 8 5 9 2 3 9 4 2 6 4 7 1 9 2 8 5 3 2 5 1 6 3 8 4 7 9 3 9 8 4 5 7 2 6 1 8 2 6 3 4 5 1 7 4 5 7 9 1 2 6 3 9 8 4 1 3 9 7 8 6 2 5 17 39 
